AgeCat Cor Gen Rep Ref varE
k5 0.816159430634 50 0 1K 1.8
pBM4 0.637927427931 50 0 1K 1.8
pBM5 0.415916641763 50 0 1K 1.8
pBM6 0.63542729318 50 0 1K 1.8
potomciNP0 0.557262601238 50 0 1K 1.8
telF1 0.496787492793 50 0 1K 1.8
genTest1 0.773276402948 51 0 1K 1.8
gpb2 0.170309889672 51 0 1K 1.8
gpb3 0.874065412505 51 0 1K 1.8
gpb4 0.980964467896 51 0 1K 1.8
gpb5 0.992632910579 51 0 1K 1.8
k3 0.773114782064 51 0 1K 1.8
k5 0.790515691737 51 0 1K 1.8
pBM4 0.474620531635 51 0 1K 1.8
pBM5 0.561274924048 51 0 1K 1.8
pBM6 0.552172905813 51 0 1K 1.8
potomciNP0 0.73989654398 51 0 1K 1.8
telF1 0.505793238512 51 0 1K 1.8
genTest1 0.837692227034 52 0 1K 1.8
gpb2 0.921161781724 52 0 1K 1.8
gpb3 0.338063889619 52 0 1K 1.8
gpb4 0.939343827522 52 0 1K 1.8
gpb5 0.999309233285 52 0 1K 1.8
k3 0.784001152827 52 0 1K 1.8
k5 0.798754345695 52 0 1K 1.8
pBM4 0.545301977711 52 0 1K 1.8
pBM5 0.504125508053 52 0 1K 1.8
pBM6 0.66871958348 52 0 1K 1.8
potomciNP0 0.566630872901 52 0 1K 1.8
telF1 0.527320006392 52 0 1K 1.8
genTest1 0.738080155604 53 0 1K 1.8
gpb2 -0.158158233041 53 0 1K 1.8
gpb3 0.846467949983 53 0 1K 1.8
gpb4 0.302190097441 53 0 1K 1.8
gpb5 0.958909269384 53 0 1K 1.8
k3 0.775026736012 53 0 1K 1.8
k5 0.805309770141 53 0 1K 1.8
pBM4 0.539473709875 53 0 1K 1.8
pBM5 0.60717130751 53 0 1K 1.8
pBM6 0.512856585468 53 0 1K 1.8
potomciNP0 0.614510992399 53 0 1K 1.8
telF1 0.484452902928 53 0 1K 1.8
genTest1 0.805478429697 54 0 1K 1.8
gpb2 0.889342571849 54 0 1K 1.8
gpb3 0.867011035538 54 0 1K 1.8
gpb4 0.749629692323 54 0 1K 1.8
gpb5 0.988629048563 54 0 1K 1.8
k3 0.784148400455 54 0 1K 1.8
k5 0.824060129727 54 0 1K 1.8
pBM4 0.470512024802 54 0 1K 1.8
pBM5 0.616651124128 54 0 1K 1.8
pBM6 0.713135979752 54 0 1K 1.8
potomciNP0 0.70609423836 54 0 1K 1.8
telF1 0.572605890777 54 0 1K 1.8
genTest1 0.865812708463 55 0 1K 1.8
gpb2 0.0579579512006 55 0 1K 1.8
gpb3 0.951557982122 55 0 1K 1.8
gpb4 0.883933636903 55 0 1K 1.8
gpb5 0.975064170938 55 0 1K 1.8
k3 0.772874053107 55 0 1K 1.8
k5 0.808756473091 55 0 1K 1.8
pBM4 0.655011335921 55 0 1K 1.8
pBM5 0.652837442814 55 0 1K 1.8
pBM6 0.666179863915 55 0 1K 1.8
potomciNP0 0.694063292043 55 0 1K 1.8
telF1 0.577836645036 55 0 1K 1.8
genTest1 0.878141659048 56 0 1K 1.8
gpb2 0.78497664842 56 0 1K 1.8
gpb3 -0.389827753914 56 0 1K 1.8
gpb4 0.87945046173 56 0 1K 1.8
gpb5 0.972778248016 56 0 1K 1.8
k3 0.784267389062 56 0 1K 1.8
k5 0.811869281509 56 0 1K 1.8
pBM4 0.479700196425 56 0 1K 1.8
pBM5 0.711688831351 56 0 1K 1.8
pBM6 0.637850922416 56 0 1K 1.8
potomciNP0 0.656713922561 56 0 1K 1.8
telF1 0.540507952936 56 0 1K 1.8
genTest1 0.805918470351 57 0 1K 1.8
gpb2 0.0386316643404 57 0 1K 1.8
gpb3 0.805432846872 57 0 1K 1.8
gpb4 -0.313330185488 57 0 1K 1.8
gpb5 0.997140664302 57 0 1K 1.8
k3 0.774061845373 57 0 1K 1.8
k5 0.80050648634 57 0 1K 1.8
pBM4 0.590901933131 57 0 1K 1.8
pBM5 0.526390582215 57 0 1K 1.8
pBM6 0.767616339937 57 0 1K 1.8
potomciNP0 0.741350735948 57 0 1K 1.8
telF1 0.569009622379 57 0 1K 1.8
genTest1 0.882100825506 58 0 1K 1.8
gpb2 -0.218864253083 58 0 1K 1.8
gpb3 0.174425956547 58 0 1K 1.8
gpb4 0.826934247233 58 0 1K 1.8
gpb5 0.971922873309 58 0 1K 1.8
k3 0.773720862326 58 0 1K 1.8
k5 0.809503011521 58 0 1K 1.8
pBM4 0.410059246608 58 0 1K 1.8
pBM5 0.669187682729 58 0 1K 1.8
pBM6 0.646416914215 58 0 1K 1.8
potomciNP0 0.691791640667 58 0 1K 1.8
telF1 0.581391986875 58 0 1K 1.8
genTest1 0.75927011186 59 0 1K 1.8
gpb2 0.59860058791 59 0 1K 1.8
gpb3 0.056197037976 59 0 1K 1.8
gpb4 0.0615738194151 59 0 1K 1.8
gpb5 0.976932604085 59 0 1K 1.8
k3 0.799580185367 59 0 1K 1.8
k5 0.799254034392 59 0 1K 1.8
pBM4 0.33590335722 59 0 1K 1.8
pBM5 0.419567456027 59 0 1K 1.8
pBM6 0.709521818526 59 0 1K 1.8
potomciNP0 0.619446345606 59 0 1K 1.8
telF1 0.554417967236 59 0 1K 1.8
genTest1 0.859542700564 60 0 1K 1.8
gpb2 0.115974019375 60 0 1K 1.8
gpb3 0.374396937129 60 0 1K 1.8
gpb4 0.379476479551 60 0 1K 1.8
gpb5 0.57268299653 60 0 1K 1.8
k3 0.789338950294 60 0 1K 1.8
k5 0.807982111637 60 0 1K 1.8
pBM4 0.544182550545 60 0 1K 1.8
pBM5 0.412840229599 60 0 1K 1.8
pBM6 0.493245888681 60 0 1K 1.8
potomciNP0 0.570447996482 60 0 1K 1.8
telF1 0.483777320383 60 0 1K 1.8
k3 0.667697470588 40 2 1K 0.2
k5 0.63452607692 40 2 1K 0.2
pBM4 0.493343127148 40 2 1K 0.2
pBM5 0.697601226677 40 2 1K 0.2
k3 0.730064362682 21 2 1K 0.2
k5 0.708894912151 21 2 1K 0.2
pBM4 0.683411916188 21 2 1K 0.2
pBM5 0.64254473964 21 2 1K 0.2
pBM6 0.643043415761 21 2 1K 0.2
potomciNP0 0.231148866501 21 2 1K 0.2
telF1 0.17382639692 21 2 1K 0.2
k3 0.763986468584 22 2 1K 0.2
k5 0.735793995344 22 2 1K 0.2
pBM4 0.304421040577 22 2 1K 0.2
pBM5 0.748046421543 22 2 1K 0.2
pBM6 0.690393967122 22 2 1K 0.2
potomciNP0 0.27734372581 22 2 1K 0.2
telF1 0.331597569374 22 2 1K 0.2
k3 0.782567086813 23 2 1K 0.2
k5 0.75012073495 23 2 1K 0.2
pBM4 0.332646883431 23 2 1K 0.2
pBM5 0.371799493958 23 2 1K 0.2
pBM6 0.760052350524 23 2 1K 0.2
potomciNP0 0.174540657621 23 2 1K 0.2
telF1 0.365666143194 23 2 1K 0.2
k3 0.730236093903 24 2 1K 0.2
k5 0.783564309348 24 2 1K 0.2
pBM4 0.447353342478 24 2 1K 0.2
pBM5 0.379980982577 24 2 1K 0.2
pBM6 0.437073949748 24 2 1K 0.2
potomciNP0 0.328030867604 24 2 1K 0.2
telF1 0.487563214936 24 2 1K 0.2
k3 0.749046533402 25 2 1K 0.2
k5 0.793124907374 25 2 1K 0.2
pBM4 0.381127776933 25 2 1K 0.2
pBM5 0.426578994253 25 2 1K 0.2
pBM6 0.381270850027 25 2 1K 0.2
potomciNP0 0.432054229692 25 2 1K 0.2
telF1 0.536528878926 25 2 1K 0.2
k3 0.752097808283 26 2 1K 0.2
k5 0.740017910817 26 2 1K 0.2
pBM4 0.245185299639 26 2 1K 0.2
pBM5 0.426659527979 26 2 1K 0.2
pBM6 0.445819504978 26 2 1K 0.2
potomciNP0 0.386897705794 26 2 1K 0.2
telF1 0.53397638217 26 2 1K 0.2
k3 0.755037303817 27 2 1K 0.2
k5 0.753791420542 27 2 1K 0.2
pBM4 0.479036737171 27 2 1K 0.2
pBM5 0.340196660543 27 2 1K 0.2
pBM6 0.43202072228 27 2 1K 0.2
potomciNP0 0.449633821522 27 2 1K 0.2
telF1 0.490025998024 27 2 1K 0.2
k3 0.744972466371 28 2 1K 0.2
k5 0.762794158257 28 2 1K 0.2
pBM4 0.418992531196 28 2 1K 0.2
pBM5 0.539600205027 28 2 1K 0.2
pBM6 0.394187269358 28 2 1K 0.2
potomciNP0 0.451684909384 28 2 1K 0.2
telF1 0.52985808144 28 2 1K 0.2
k3 0.731099604925 29 2 1K 0.2
k5 0.765228898578 29 2 1K 0.2
pBM4 0.386417139528 29 2 1K 0.2
pBM5 0.401213703526 29 2 1K 0.2
pBM6 0.567973778639 29 2 1K 0.2
potomciNP0 0.393261135492 29 2 1K 0.2
telF1 0.468313757082 29 2 1K 0.2
k3 0.752294019387 30 2 1K 0.2
k5 0.768185318455 30 2 1K 0.2
pBM4 0.290233838999 30 2 1K 0.2
pBM5 0.451971974975 30 2 1K 0.2
pBM6 0.462977520277 30 2 1K 0.2
potomciNP0 0.446639585764 30 2 1K 0.2
telF1 0.455983813031 30 2 1K 0.2
k3 0.714831114653 31 2 1K 0.2
k5 0.743052548538 31 2 1K 0.2
pBM4 0.341256752045 31 2 1K 0.2
pBM5 0.332247284861 31 2 1K 0.2
pBM6 0.441415616114 31 2 1K 0.2
potomciNP0 0.420300785845 31 2 1K 0.2
telF1 0.532703758632 31 2 1K 0.2
k3 0.716003157866 32 2 1K 0.2
k5 0.765061374766 32 2 1K 0.2
pBM4 0.590328411705 32 2 1K 0.2
pBM5 0.253469727655 32 2 1K 0.2
pBM6 0.379559110266 32 2 1K 0.2
potomciNP0 0.465695339701 32 2 1K 0.2
telF1 0.485214624167 32 2 1K 0.2
k3 0.72793471388 33 2 1K 0.2
k5 0.717170514191 33 2 1K 0.2
pBM4 0.471753249957 33 2 1K 0.2
pBM5 0.545111792044 33 2 1K 0.2
pBM6 0.167869202995 33 2 1K 0.2
potomciNP0 0.422617766321 33 2 1K 0.2
telF1 0.499866596295 33 2 1K 0.2
k3 0.709613911162 34 2 1K 0.2
k5 0.734771568092 34 2 1K 0.2
pBM4 0.346628493745 34 2 1K 0.2
pBM5 0.60291186256 34 2 1K 0.2
pBM6 0.49071105845 34 2 1K 0.2
potomciNP0 0.550311487739 34 2 1K 0.2
telF1 0.482236350275 34 2 1K 0.2
k3 0.720294246756 35 2 1K 0.2
k5 0.724117112624 35 2 1K 0.2
pBM4 0.532661849961 35 2 1K 0.2
pBM5 0.38078210718 35 2 1K 0.2
pBM6 0.603047105896 35 2 1K 0.2
potomciNP0 0.400582214848 35 2 1K 0.2
telF1 0.478804084675 35 2 1K 0.2
k3 0.721535476223 36 2 1K 0.2
k5 0.72138837734 36 2 1K 0.2
pBM4 0.410807635092 36 2 1K 0.2
pBM5 0.541240613208 36 2 1K 0.2
pBM6 0.36874542318 36 2 1K 0.2
potomciNP0 0.343595976039 36 2 1K 0.2
telF1 0.467537673461 36 2 1K 0.2
k3 0.694159523822 37 2 1K 0.2
k5 0.726629687991 37 2 1K 0.2
pBM4 0.246726309023 37 2 1K 0.2
pBM5 0.47311879441 37 2 1K 0.2
pBM6 0.513982738058 37 2 1K 0.2
potomciNP0 0.396557348055 37 2 1K 0.2
telF1 0.458763799078 37 2 1K 0.2
k3 0.684978546709 38 2 1K 0.2
k5 0.741843070073 38 2 1K 0.2
pBM4 0.395014076925 38 2 1K 0.2
pBM5 0.215601245881 38 2 1K 0.2
pBM6 0.438091282505 38 2 1K 0.2
potomciNP0 0.27364172345 38 2 1K 0.2
telF1 0.495843360755 38 2 1K 0.2
k3 0.693531133136 39 2 1K 0.2
k5 0.708591724798 39 2 1K 0.2
pBM4 0.426350879666 39 2 1K 0.2
pBM5 0.342500606204 39 2 1K 0.2
pBM6 0.171343664071 39 2 1K 0.2
potomciNP0 0.336456706695 39 2 1K 0.2
telF1 0.418014085137 39 2 1K 0.2
k3 0.72253658099 40 2 1K 0.2
k5 0.700496289257 40 2 1K 0.2
pBM4 0.380182326337 40 2 1K 0.2
pBM5 0.343986689344 40 2 1K 0.2
pBM6 0.289233793872 40 2 1K 0.2
potomciNP0 0.294317855885 40 2 1K 0.2
telF1 0.407191395291 40 2 1K 0.2
genTest1 0.853830927037 41 2 1K 0.2
gpb2 0.230182870111 41 2 1K 0.2
gpb3 -0.464750710791 41 2 1K 0.2
gpb4 -0.133911846166 41 2 1K 0.2
gpb5 -0.994968268606 41 2 1K 0.2
k3 0.407736514419 41 2 1K 0.2
k5 0.786435855668 41 2 1K 0.2
pBM4 0.485956912367 41 2 1K 0.2
pBM5 0.529002531685 41 2 1K 0.2
pBM6 0.578436449976 41 2 1K 0.2
telF1 0.502113662505 41 2 1K 0.2
gpb2 0.797439757741 42 2 1K 0.2
gpb3 0.230182870111 42 2 1K 0.2
gpb4 -0.464750710791 42 2 1K 0.2
gpb5 -0.133911846166 42 2 1K 0.2
k3 0.422606595871 42 2 1K 0.2
k5 0.760058259554 42 2 1K 0.2
pBM4 -0.0278229467554 42 2 1K 0.2
pBM5 0.485956912367 42 2 1K 0.2
pBM6 0.529002531685 42 2 1K 0.2
gpb3 0.797439757741 43 2 1K 0.2
gpb4 0.230182870111 43 2 1K 0.2
gpb5 -0.464750710791 43 2 1K 0.2
k3 0.436234176196 43 2 1K 0.2
k5 0.39550295762 43 2 1K 0.2
pBM4 0.37762169375 43 2 1K 0.2
pBM5 -0.0278229467554 43 2 1K 0.2
pBM6 0.485956912367 43 2 1K 0.2
gpb4 0.797439757741 44 2 1K 0.2
gpb5 0.230182870111 44 2 1K 0.2
k5 0.413549610152 44 2 1K 0.2
pBM4 0.555471739309 44 2 1K 0.2
pBM5 0.37762169375 44 2 1K 0.2
pBM6 -0.0278229467554 44 2 1K 0.2
k3 0.667697470588 40 2 1K 0.5
k5 0.63452607692 40 2 1K 0.5
pBM4 0.493343127148 40 2 1K 0.5
pBM5 0.697601226677 40 2 1K 0.5
k3 0.730064362682 21 2 1K 0.5
k5 0.708894912151 21 2 1K 0.5
pBM4 0.683411916188 21 2 1K 0.5
pBM5 0.64254473964 21 2 1K 0.5
pBM6 0.643043415761 21 2 1K 0.5
potomciNP0 0.231148866501 21 2 1K 0.5
telF1 0.17382639692 21 2 1K 0.5
k3 0.763986468584 22 2 1K 0.5
k5 0.735793995344 22 2 1K 0.5
pBM4 0.304421040577 22 2 1K 0.5
pBM5 0.748046421543 22 2 1K 0.5
pBM6 0.690393967122 22 2 1K 0.5
potomciNP0 0.27734372581 22 2 1K 0.5
telF1 0.331597569374 22 2 1K 0.5
k3 0.782567086813 23 2 1K 0.5
k5 0.75012073495 23 2 1K 0.5
pBM4 0.332646883431 23 2 1K 0.5
pBM5 0.371799493958 23 2 1K 0.5
pBM6 0.760052350524 23 2 1K 0.5
potomciNP0 0.174540657621 23 2 1K 0.5
telF1 0.365666143194 23 2 1K 0.5
k3 0.730236093903 24 2 1K 0.5
k5 0.783564309348 24 2 1K 0.5
pBM4 0.447353342478 24 2 1K 0.5
pBM5 0.379980982577 24 2 1K 0.5
pBM6 0.437073949748 24 2 1K 0.5
potomciNP0 0.328030867604 24 2 1K 0.5
telF1 0.487563214936 24 2 1K 0.5
k3 0.749046533402 25 2 1K 0.5
k5 0.793124907374 25 2 1K 0.5
pBM4 0.381127776933 25 2 1K 0.5
pBM5 0.426578994253 25 2 1K 0.5
pBM6 0.381270850027 25 2 1K 0.5
potomciNP0 0.432054229692 25 2 1K 0.5
telF1 0.536528878926 25 2 1K 0.5
k3 0.752097808283 26 2 1K 0.5
k5 0.740017910817 26 2 1K 0.5
pBM4 0.245185299639 26 2 1K 0.5
pBM5 0.426659527979 26 2 1K 0.5
pBM6 0.445819504978 26 2 1K 0.5
potomciNP0 0.386897705794 26 2 1K 0.5
telF1 0.53397638217 26 2 1K 0.5
k3 0.755037303817 27 2 1K 0.5
k5 0.753791420542 27 2 1K 0.5
pBM4 0.479036737171 27 2 1K 0.5
pBM5 0.340196660543 27 2 1K 0.5
pBM6 0.43202072228 27 2 1K 0.5
potomciNP0 0.449633821522 27 2 1K 0.5
telF1 0.490025998024 27 2 1K 0.5
k3 0.744972466371 28 2 1K 0.5
k5 0.762794158257 28 2 1K 0.5
pBM4 0.418992531196 28 2 1K 0.5
pBM5 0.539600205027 28 2 1K 0.5
pBM6 0.394187269358 28 2 1K 0.5
potomciNP0 0.451684909384 28 2 1K 0.5
telF1 0.52985808144 28 2 1K 0.5
k3 0.731099604925 29 2 1K 0.5
k5 0.765228898578 29 2 1K 0.5
pBM4 0.386417139528 29 2 1K 0.5
pBM5 0.401213703526 29 2 1K 0.5
pBM6 0.567973778639 29 2 1K 0.5
potomciNP0 0.393261135492 29 2 1K 0.5
telF1 0.468313757082 29 2 1K 0.5
k3 0.752294019387 30 2 1K 0.5
k5 0.768185318455 30 2 1K 0.5
pBM4 0.290233838999 30 2 1K 0.5
pBM5 0.451971974975 30 2 1K 0.5
pBM6 0.462977520277 30 2 1K 0.5
potomciNP0 0.446639585764 30 2 1K 0.5
telF1 0.455983813031 30 2 1K 0.5
k3 0.714831114653 31 2 1K 0.5
k5 0.743052548538 31 2 1K 0.5
pBM4 0.341256752045 31 2 1K 0.5
pBM5 0.332247284861 31 2 1K 0.5
pBM6 0.441415616114 31 2 1K 0.5
potomciNP0 0.420300785845 31 2 1K 0.5
telF1 0.532703758632 31 2 1K 0.5
k3 0.716003157866 32 2 1K 0.5
k5 0.765061374766 32 2 1K 0.5
pBM4 0.590328411705 32 2 1K 0.5
pBM5 0.253469727655 32 2 1K 0.5
pBM6 0.379559110266 32 2 1K 0.5
potomciNP0 0.465695339701 32 2 1K 0.5
telF1 0.485214624167 32 2 1K 0.5
k3 0.72793471388 33 2 1K 0.5
k5 0.717170514191 33 2 1K 0.5
pBM4 0.471753249957 33 2 1K 0.5
pBM5 0.545111792044 33 2 1K 0.5
pBM6 0.167869202995 33 2 1K 0.5
potomciNP0 0.422617766321 33 2 1K 0.5
telF1 0.499866596295 33 2 1K 0.5
k3 0.709613911162 34 2 1K 0.5
k5 0.734771568092 34 2 1K 0.5
pBM4 0.346628493745 34 2 1K 0.5
pBM5 0.60291186256 34 2 1K 0.5
pBM6 0.49071105845 34 2 1K 0.5
potomciNP0 0.550311487739 34 2 1K 0.5
telF1 0.482236350275 34 2 1K 0.5
k3 0.720294246756 35 2 1K 0.5
k5 0.724117112624 35 2 1K 0.5
pBM4 0.532661849961 35 2 1K 0.5
pBM5 0.38078210718 35 2 1K 0.5
pBM6 0.603047105896 35 2 1K 0.5
potomciNP0 0.400582214848 35 2 1K 0.5
telF1 0.478804084675 35 2 1K 0.5
k3 0.721535476223 36 2 1K 0.5
k5 0.72138837734 36 2 1K 0.5
pBM4 0.410807635092 36 2 1K 0.5
pBM5 0.541240613208 36 2 1K 0.5
pBM6 0.36874542318 36 2 1K 0.5
potomciNP0 0.343595976039 36 2 1K 0.5
telF1 0.467537673461 36 2 1K 0.5
k3 0.694159523822 37 2 1K 0.5
k5 0.726629687991 37 2 1K 0.5
pBM4 0.246726309023 37 2 1K 0.5
pBM5 0.47311879441 37 2 1K 0.5
pBM6 0.513982738058 37 2 1K 0.5
potomciNP0 0.396557348055 37 2 1K 0.5
telF1 0.458763799078 37 2 1K 0.5
k3 0.684978546709 38 2 1K 0.5
k5 0.741843070073 38 2 1K 0.5
pBM4 0.395014076925 38 2 1K 0.5
pBM5 0.215601245881 38 2 1K 0.5
pBM6 0.438091282505 38 2 1K 0.5
potomciNP0 0.27364172345 38 2 1K 0.5
telF1 0.495843360755 38 2 1K 0.5
k3 0.693531133136 39 2 1K 0.5
k5 0.708591724798 39 2 1K 0.5
pBM4 0.426350879666 39 2 1K 0.5
pBM5 0.342500606204 39 2 1K 0.5
pBM6 0.171343664071 39 2 1K 0.5
potomciNP0 0.336456706695 39 2 1K 0.5
telF1 0.418014085137 39 2 1K 0.5
k3 0.72253658099 40 2 1K 0.5
k5 0.700496289257 40 2 1K 0.5
pBM4 0.380182326337 40 2 1K 0.5
pBM5 0.343986689344 40 2 1K 0.5
pBM6 0.289233793872 40 2 1K 0.5
potomciNP0 0.294317855885 40 2 1K 0.5
telF1 0.407191395291 40 2 1K 0.5
genTest1 0.853830927037 41 2 1K 0.5
gpb2 0.230182870111 41 2 1K 0.5
gpb3 -0.464750710791 41 2 1K 0.5
gpb4 -0.133911846166 41 2 1K 0.5
gpb5 -0.994968268606 41 2 1K 0.5
k3 0.407736514419 41 2 1K 0.5
k5 0.78842350953 41 2 1K 0.5
pBM4 0.485956912367 41 2 1K 0.5
pBM5 0.529002531685 41 2 1K 0.5
pBM6 0.578436449976 41 2 1K 0.5
telF1 0.502113662505 41 2 1K 0.5
gpb2 0.797439757741 42 2 1K 0.5
gpb3 0.230182870111 42 2 1K 0.5
gpb4 -0.464750710791 42 2 1K 0.5
gpb5 -0.133911846166 42 2 1K 0.5
k3 0.422606595871 42 2 1K 0.5
k5 0.761581540852 42 2 1K 0.5
pBM4 -0.0278229467554 42 2 1K 0.5
pBM5 0.485956912367 42 2 1K 0.5
pBM6 0.529002531685 42 2 1K 0.5
gpb3 0.797439757741 43 2 1K 0.5
gpb4 0.230182870111 43 2 1K 0.5
gpb5 -0.464750710791 43 2 1K 0.5
k3 0.436234176196 43 2 1K 0.5
k5 0.399322468647 43 2 1K 0.5
pBM4 0.37762169375 43 2 1K 0.5
pBM5 -0.0278229467554 43 2 1K 0.5
pBM6 0.485956912367 43 2 1K 0.5
gpb4 0.797439757741 44 2 1K 0.5
gpb5 0.230182870111 44 2 1K 0.5
k5 0.392280186742 44 2 1K 0.5
pBM4 0.555471739309 44 2 1K 0.5
pBM5 0.37762169375 44 2 1K 0.5
pBM6 -0.0278229467554 44 2 1K 0.5
k3 0.667697470588 40 2 1K 1
k5 0.63452607692 40 2 1K 1
pBM4 0.493343127148 40 2 1K 1
pBM5 0.697601226677 40 2 1K 1
k3 0.730064362682 21 2 1K 1
k5 0.708894912151 21 2 1K 1
pBM4 0.683411916188 21 2 1K 1
pBM5 0.64254473964 21 2 1K 1
pBM6 0.643043415761 21 2 1K 1
potomciNP0 0.231148866501 21 2 1K 1
telF1 0.17382639692 21 2 1K 1
k3 0.763986468584 22 2 1K 1
k5 0.735793995344 22 2 1K 1
pBM4 0.304421040577 22 2 1K 1
pBM5 0.748046421543 22 2 1K 1
pBM6 0.690393967122 22 2 1K 1
potomciNP0 0.27734372581 22 2 1K 1
telF1 0.331597569374 22 2 1K 1
k3 0.782567086813 23 2 1K 1
k5 0.75012073495 23 2 1K 1
pBM4 0.332646883431 23 2 1K 1
pBM5 0.371799493958 23 2 1K 1
pBM6 0.760052350524 23 2 1K 1
potomciNP0 0.174540657621 23 2 1K 1
telF1 0.365666143194 23 2 1K 1
k3 0.730236093903 24 2 1K 1
k5 0.783564309348 24 2 1K 1
pBM4 0.447353342478 24 2 1K 1
pBM5 0.379980982577 24 2 1K 1
pBM6 0.437073949748 24 2 1K 1
potomciNP0 0.328030867604 24 2 1K 1
telF1 0.487563214936 24 2 1K 1
k3 0.749046533402 25 2 1K 1
k5 0.793124907374 25 2 1K 1
pBM4 0.381127776933 25 2 1K 1
pBM5 0.426578994253 25 2 1K 1
pBM6 0.381270850027 25 2 1K 1
potomciNP0 0.432054229692 25 2 1K 1
telF1 0.536528878926 25 2 1K 1
k3 0.752097808283 26 2 1K 1
k5 0.740017910817 26 2 1K 1
pBM4 0.245185299639 26 2 1K 1
pBM5 0.426659527979 26 2 1K 1
pBM6 0.445819504978 26 2 1K 1
potomciNP0 0.386897705794 26 2 1K 1
telF1 0.53397638217 26 2 1K 1
k3 0.755037303817 27 2 1K 1
k5 0.753791420542 27 2 1K 1
pBM4 0.479036737171 27 2 1K 1
pBM5 0.340196660543 27 2 1K 1
pBM6 0.43202072228 27 2 1K 1
potomciNP0 0.449633821522 27 2 1K 1
telF1 0.490025998024 27 2 1K 1
k3 0.744972466371 28 2 1K 1
k5 0.762794158257 28 2 1K 1
pBM4 0.418992531196 28 2 1K 1
pBM5 0.539600205027 28 2 1K 1
pBM6 0.394187269358 28 2 1K 1
potomciNP0 0.451684909384 28 2 1K 1
telF1 0.52985808144 28 2 1K 1
k3 0.731099604925 29 2 1K 1
k5 0.765228898578 29 2 1K 1
pBM4 0.386417139528 29 2 1K 1
pBM5 0.401213703526 29 2 1K 1
pBM6 0.567973778639 29 2 1K 1
potomciNP0 0.393261135492 29 2 1K 1
telF1 0.468313757082 29 2 1K 1
k3 0.752294019387 30 2 1K 1
k5 0.768185318455 30 2 1K 1
pBM4 0.290233838999 30 2 1K 1
pBM5 0.451971974975 30 2 1K 1
pBM6 0.462977520277 30 2 1K 1
potomciNP0 0.446639585764 30 2 1K 1
telF1 0.455983813031 30 2 1K 1
k3 0.714831114653 31 2 1K 1
k5 0.743052548538 31 2 1K 1
pBM4 0.341256752045 31 2 1K 1
pBM5 0.332247284861 31 2 1K 1
pBM6 0.441415616114 31 2 1K 1
potomciNP0 0.420300785845 31 2 1K 1
telF1 0.532703758632 31 2 1K 1
k3 0.716003157866 32 2 1K 1
k5 0.765061374766 32 2 1K 1
pBM4 0.590328411705 32 2 1K 1
pBM5 0.253469727655 32 2 1K 1
pBM6 0.379559110266 32 2 1K 1
potomciNP0 0.465695339701 32 2 1K 1
telF1 0.485214624167 32 2 1K 1
k3 0.72793471388 33 2 1K 1
k5 0.717170514191 33 2 1K 1
pBM4 0.471753249957 33 2 1K 1
pBM5 0.545111792044 33 2 1K 1
pBM6 0.167869202995 33 2 1K 1
potomciNP0 0.422617766321 33 2 1K 1
telF1 0.499866596295 33 2 1K 1
k3 0.709613911162 34 2 1K 1
k5 0.734771568092 34 2 1K 1
pBM4 0.346628493745 34 2 1K 1
pBM5 0.60291186256 34 2 1K 1
pBM6 0.49071105845 34 2 1K 1
potomciNP0 0.550311487739 34 2 1K 1
telF1 0.482236350275 34 2 1K 1
k3 0.720294246756 35 2 1K 1
k5 0.724117112624 35 2 1K 1
pBM4 0.532661849961 35 2 1K 1
pBM5 0.38078210718 35 2 1K 1
pBM6 0.603047105896 35 2 1K 1
potomciNP0 0.400582214848 35 2 1K 1
telF1 0.478804084675 35 2 1K 1
k3 0.721535476223 36 2 1K 1
k5 0.72138837734 36 2 1K 1
pBM4 0.410807635092 36 2 1K 1
pBM5 0.541240613208 36 2 1K 1
pBM6 0.36874542318 36 2 1K 1
potomciNP0 0.343595976039 36 2 1K 1
telF1 0.467537673461 36 2 1K 1
k3 0.694159523822 37 2 1K 1
k5 0.726629687991 37 2 1K 1
pBM4 0.246726309023 37 2 1K 1
pBM5 0.47311879441 37 2 1K 1
pBM6 0.513982738058 37 2 1K 1
potomciNP0 0.396557348055 37 2 1K 1
telF1 0.458763799078 37 2 1K 1
k3 0.684978546709 38 2 1K 1
k5 0.741843070073 38 2 1K 1
pBM4 0.395014076925 38 2 1K 1
pBM5 0.215601245881 38 2 1K 1
pBM6 0.438091282505 38 2 1K 1
potomciNP0 0.27364172345 38 2 1K 1
telF1 0.495843360755 38 2 1K 1
k3 0.693531133136 39 2 1K 1
k5 0.708591724798 39 2 1K 1
pBM4 0.426350879666 39 2 1K 1
pBM5 0.342500606204 39 2 1K 1
pBM6 0.171343664071 39 2 1K 1
potomciNP0 0.336456706695 39 2 1K 1
telF1 0.418014085137 39 2 1K 1
k3 0.72253658099 40 2 1K 1
k5 0.700496289257 40 2 1K 1
pBM4 0.380182326337 40 2 1K 1
pBM5 0.343986689344 40 2 1K 1
pBM6 0.289233793872 40 2 1K 1
potomciNP0 0.294317855885 40 2 1K 1
telF1 0.407191395291 40 2 1K 1
genTest1 0.853830927037 41 2 1K 1
gpb2 0.230182870111 41 2 1K 1
gpb3 -0.464750710791 41 2 1K 1
gpb4 -0.133911846166 41 2 1K 1
