AgeCat Cor Gen Rep NoControl
pb9 0.858009530842653 37 5 11
potomciNP0 0.388113778307031 37 5 11
telF1 0.387866858939892 37 5 11
vhlevljeni1 0.148021864922727 37 5 11
cak5 0.967622812974223 38 5 11
k3 0.684986170800413 38 5 11
k5 0.705463257242055 38 5 11
pBM4 0.397904251218814 38 5 11
pBM5 0.361388288412097 38 5 11
pBM6 0.0544976647411219 38 5 11
pb6 0.976920838397906 38 5 11
pb7 0.825877716526665 38 5 11
pb8 0.933880362231834 38 5 11
pb9 0.892169870010666 38 5 11
potomciNP0 0.299892541019639 38 5 11
telF1 0.42877752273892 38 5 11
vhlevljeni1 0.485525141252481 38 5 11
cak5 0.938125985935634 39 5 11
k3 0.673656530676635 39 5 11
k5 0.697004945191821 39 5 11
pBM4 0.239557835088712 39 5 11
pBM5 0.51849337318164 39 5 11
pBM6 0.359850501921454 39 5 11
pb6 0.952194476768506 39 5 11
pb7 0.975201114054193 39 5 11
pb8 0.870754937573007 39 5 11
pb9 0.924082699272358 39 5 11
potomciNP0 0.25369724058522 39 5 11
telF1 0.412140546462745 39 5 11
vhlevljeni1 0.360445392932272 39 5 11
cak5 0.986590647140589 40 5 11
k3 0.682325151523227 40 5 11
k5 0.704807247500052 40 5 11
pBM4 0.518270262955146 40 5 11
pBM5 0.274594533287123 40 5 11
pBM6 0.450566100809674 40 5 11
pb6 0.907804432163742 40 5 11
pb7 0.950092103643785 40 5 11
pb8 0.981803932636657 40 5 11
pb9 0.86220212622862 40 5 11
potomciNP0 0.347538353245151 40 5 11
telF1 0.433143791521839 40 5 11
vhlevljeni1 0.252995866043286 40 5 11
cak5 0.981335214504373 41 5 11
k3 0.705593017619229 41 5 11
k5 0.695987894951966 41 5 11
pBM4 0.428825012784053 41 5 11
pBM5 0.523949952130349 41 5 11
pBM6 0.207242512519333 41 5 11
pb6 0.992757808892032 41 5 11
pb7 0.880246683247691 41 5 11
pb8 0.94287200561166 41 5 11
pb9 0.989045227805 41 5 11
potomciNP0 0.351392837269306 41 5 11
telF1 0.408951086273573 41 5 11
vhlevljeni1 0.291455827708292 41 5 11
cak5 0.993973255957661 42 5 11
k3 0.698908295751089 42 5 11
k5 0.71420548587001 42 5 11
pBM4 0.111645536091601 42 5 11
pBM5 0.493772358573824 42 5 11
pBM6 0.539947561138547 42 5 11
pb6 0.983679279916398 42 5 11
pb7 0.986713561855639 42 5 11
pb8 0.889133596595579 42 5 11
pb9 0.940701419586661 42 5 11
potomciNP0 0.370056562421953 42 5 11
telF1 0.439181719980213 42 5 11
vhlevljeni1 0.571652776005974 42 5 11
cak5 0.98637950882797 43 5 11
k3 0.694191991384546 43 5 11
k5 0.713842603268887 43 5 11
pBM4 0.450787791067495 43 5 11
pBM5 0.125068210352333 43 5 11
pBM6 0.468400579459111 43 5 11
pb6 0.991474645128847 43 5 11
pb7 0.973497549094874 43 5 11
pb8 0.959194907947138 43 5 11
pb9 0.917266811195913 43 5 11
potomciNP0 0.405556896543806 43 5 11
telF1 0.406763672972696 43 5 11
vhlevljeni1 0.533503904973395 43 5 11
cak5 0.856227236955683 44 5 11
k3 0.607208998295434 44 5 11
k5 0.707317864108714 44 5 11
pBM4 0.0426309181551101 44 5 11
pBM5 0.457911538464369 44 5 11
pBM6 0.213222698596353 44 5 11
pb6 0.99606210254627 44 5 11
pb7 0.993137374780465 44 5 11
pb8 0.99267041666051 44 5 11
pb9 0.943265662913854 44 5 11
potomciNP0 0.300302606515772 44 5 11
telF1 0.40364018724478 44 5 11
vhlevljeni1 0.504625439360294 44 5 11
cak5 0.977468115520951 45 5 11
k3 0.62400683393307 45 5 11
k5 0.687606658839638 45 5 11
pBM4 0.381313120996265 45 5 11
pBM5 0.0327507303434436 45 5 11
pBM6 0.493798673394642 45 5 11
pb6 0.471060408204902 45 5 11
pb7 0.99630970464002 45 5 11
pb8 0.995256253114542 45 5 11
pb9 0.944146568810369 45 5 11
potomciNP0 0.394108264471777 45 5 11
telF1 0.438080857472137 45 5 11
vhlevljeni1 0.177094124421561 45 5 11
cak5 0.92812721254515 46 5 11
k3 0.624564089496729 46 5 11
k5 0.613786343537373 46 5 11
pBM4 0.408955031979516 46 5 11
pBM5 0.398878532727286 46 5 11
pBM6 0.0712091914328383 46 5 11
pb6 0.732543659316892 46 5 11
pb7 0.454513275964012 46 5 11
pb8 0.999544495680198 46 5 11
pb9 0.986661047442826 46 5 11
potomciNP0 0.284670785387873 46 5 11
telF1 0.435577992509344 46 5 11
vhlevljeni1 0.424514811576699 46 5 11
cak5 0.842966902538103 47 5 11
k3 0.635035495225221 47 5 11
k5 0.627163398994015 47 5 11
pBM4 0.352697620134195 47 5 11
pBM5 0.367429637798464 47 5 11
pBM6 0.274224381630836 47 5 11
pb6 0.296496488386601 47 5 11
pb7 0.744187793982675 47 5 11
pb8 0.208726642491547 47 5 11
pb9 0.999180548100292 47 5 11
potomciNP0 0.339210348973024 47 5 11
telF1 0.440760489455878 47 5 11
vhlevljeni1 0.43981414772728 47 5 11
cak5 0.869094642300019 48 5 11
k3 0.629196377667314 48 5 11
k5 0.607523484746717 48 5 11
pBM4 0.414694194987226 48 5 11
pBM5 0.350450952336338 48 5 11
pBM6 0.272218302470763 48 5 11
pb6 0.731091833081351 48 5 11
pb7 0.288879261355216 48 5 11
pb8 0.741317955345534 48 5 11
pb9 0.550478955260433 48 5 11
potomciNP0 0.277054327683514 48 5 11
telF1 0.428731413398443 48 5 11
vhlevljeni1 0.32378594004457 48 5 11
cak5 0.94881329471634 49 5 11
k3 0.641544133481357 49 5 11
k5 0.629223049508695 49 5 11
pBM4 0.209604483718948 49 5 11
pBM5 0.458247114401798 49 5 11
pBM6 0.262839827391662 49 5 11
pb6 0.697059136317552 49 5 11
pb7 0.722511927895704 49 5 11
pb8 0.410041640458032 49 5 11
pb9 0.755157011999552 49 5 11
potomciNP0 0.46114963373425 49 5 11
telF1 0.406964130765457 49 5 11
vhlevljeni1 0.287715323529803 49 5 11
cak5 0.854458155418672 50 5 11
k3 0.628461825424592 50 5 11
k5 0.630154163140875 50 5 11
pBM4 0.361264642461633 50 5 11
pBM5 0.232890762292119 50 5 11
pBM6 0.484429399675187 50 5 11
pb6 0.905816116789963 50 5 11
pb7 0.699898646726392 50 5 11
pb8 0.775494653109985 50 5 11
pb9 0.492874952294359 50 5 11
potomciNP0 0.396029383240713 50 5 11
telF1 0.37603580702615 50 5 11
vhlevljeni1 0.307464175233203 50 5 11
cak5 0.922808720160041 51 5 11
k3 0.61332437312742 51 5 11
k5 0.623080750026773 51 5 11
pBM4 0.26808021347576 51 5 11
pBM5 0.344749706473453 51 5 11
pBM6 0.21264561742507 51 5 11
pb6 0.793020450505283 51 5 11
pb7 0.916009692187375 51 5 11
pb8 0.634075596179771 51 5 11
pb9 0.744975067841878 51 5 11
potomciNP0 0.307708318054898 51 5 11
telF1 0.385928632725184 51 5 11
vhlevljeni1 0.330380991615251 51 5 11
cak5 0.955903917601406 52 5 11
k3 0.599574119978034 52 5 11
k5 0.630001701174763 52 5 11
pBM4 0.040307889257556 52 5 11
pBM5 0.290126647532116 52 5 11
pBM6 0.327317483838192 52 5 11
pb6 0.618643242800314 52 5 11
pb7 0.778200831428833 52 5 11
pb8 0.891059360803537 52 5 11
pb9 0.617828839261736 52 5 11
potomciNP0 0.364495990153249 52 5 11
telF1 0.369195360657924 52 5 11
vhlevljeni1 0.296142354636 52 5 11
cak5 0.88520890643808 53 5 11
k3 0.614348151869424 53 5 11
k5 0.593740229895724 53 5 11
pBM4 0.0923541823858236 53 5 11
pBM5 0.0648059766569798 53 5 11
pBM6 0.299680583690812 53 5 11
pb6 0.993018829265596 53 5 11
pb7 0.627062655734356 53 5 11
pb8 0.788134486402307 53 5 11
pb9 0.875841091791327 53 5 11
potomciNP0 0.448299929597203 53 5 11
telF1 0.35035351829802 53 5 11
vhlevljeni1 0.266051839398443 53 5 11
cak5 0.836873580761466 54 5 11
k3 0.600262212254131 54 5 11
k5 0.58246262446654 54 5 11
pBM4 0.206392516353662 54 5 11
pBM5 0.218674512168024 54 5 11
pBM6 0.111042818767668 54 5 11
pb6 0.567924721513964 54 5 11
pb7 0.98804985048643 54 5 11
pb8 0.697374207563301 54 5 11
pb9 0.813393458336421 54 5 11
potomciNP0 0.40543291808096 54 5 11
telF1 0.381223778732834 54 5 11
vhlevljeni1 0.472590626654604 54 5 11
cak5 0.98516729874769 55 5 11
k3 0.639506458438174 55 5 11
k5 0.624180675215746 55 5 11
pBM4 0.361097511405558 55 5 11
pBM5 0.172847144483452 55 5 11
pBM6 0.323557842519976 55 5 11
pb6 -0.538443596590015 55 5 11
pb7 0.56945499436796 55 5 11
pb8 0.980088214131178 55 5 11
pb9 0.653266299146622 55 5 11
potomciNP0 0.313795441774183 55 5 11
telF1 0.3689138592131 55 5 11
vhlevljeni1 0.507292483439698 55 5 11
cak5 0.865216076403163 56 5 11
k3 0.572289270643135 56 5 11
k5 0.588706877242011 56 5 11
pBM4 0.351127125646579 56 5 11
pBM5 0.394649020905917 56 5 11
pBM6 0.135398635648791 56 5 11
pb6 0.873926159552756 56 5 11
pb7 -0.602750419227641 56 5 11
pb8 0.501367377142706 56 5 11
pb9 0.970197570468901 56 5 11
potomciNP0 0.212289061512422 56 5 11
telF1 0.390115160552324 56 5 11
vhlevljeni1 0.250322738375044 56 5 11
cak5 0.974801651685448 57 5 11
k3 0.628179001106652 57 5 11
k5 0.628209260268092 57 5 11
pBM4 0.147007882819255 57 5 11
pBM5 0.36827950422807 57 5 11
pBM6 0.383411756358065 57 5 11
pb6 0.894481820424082 57 5 11
pb7 0.85890158145095 57 5 11
pb8 -0.650161766588563 57 5 11
pb9 0.54021708658893 57 5 11
potomciNP0 0.339030679944765 57 5 11
telF1 0.369310411884217 57 5 11
vhlevljeni1 0.11476842600161 57 5 11
cak5 0.857641871254194 58 5 11
k3 0.618450940896444 58 5 11
k5 0.545888755445753 58 5 11
pBM4 0.2490974170491 58 5 11
pBM5 0.141180182044075 58 5 11
pBM6 0.511287103917821 58 5 11
pb6 0.959297792695775 58 5 11
pb7 0.892474565856581 58 5 11
pb8 0.862047732655243 58 5 11
pb9 -0.34471876462303 58 5 11
potomciNP0 0.376011256257995 58 5 11
telF1 0.486531276020008 58 5 11
vhlevljeni1 0.0663466516336554 58 5 11
cak5 0.93050101491807 59 5 11
k3 0.611124320608865 59 5 11
k5 0.619471284713127 59 5 11
pBM4 0.337728149286773 59 5 11
pBM5 0.262457604792399 59 5 11
pBM6 0.0462527471107712 59 5 11
pb6 0.944189480092664 59 5 11
pb7 0.95283880759937 59 5 11
pb8 0.920719086409881 59 5 11
pb9 0.864449473749337 59 5 11
potomciNP0 0.509905641609861 59 5 11
telF1 0.441496078910827 59 5 11
vhlevljeni1 0.46994392295595 59 5 11
cak5 0.950664052086792 60 5 11
k3 0.6560613418539 60 5 11
k5 0.61133655633318 60 5 11
pBM4 0.37508950535709 60 5 11
pBM5 0.307945657188698 60 5 11
pBM6 0.189794410095703 60 5 11
pb6 0.909302971178769 60 5 11
pb7 0.959579498879258 60 5 11
pb8 0.941675090267125 60 5 11
pb9 0.917637598977442 60 5 11
potomciNP0 0.335310145687699 60 5 11
telF1 0.457728305464617 60 5 11
vhlevljeni1 0.563337301410232 60 5 11
cak5 0.436689174573353 21 6 11
k3 0.742650065568457 21 6 11
k5 0.713344084473359 21 6 11
pBM4 0.658734015870615 21 6 11
pBM5 0.604560735146136 21 6 11
pBM6 0.758428554684639 21 6 11
pb6 0.99449898333772 21 6 11
pb7 -0.625661142553985 21 6 11
pb8 -0.261635777261229 21 6 11
pb9 -0.637616358965156 21 6 11
potomciNP0 0.321459896189327 21 6 11
telF1 0.453391917928979 21 6 11
vhlevljeni1 0.112579203413358 21 6 11
cak5 -0.155903478277592 22 6 11
k3 0.787020895221117 22 6 11
k5 0.771788994970579 22 6 11
pBM4 0.468017768753249 22 6 11
pBM5 0.698291416427832 22 6 11
pBM6 0.581234342275284 22 6 11
pb6 0.947254812133477 22 6 11
pb7 0.991762682465759 22 6 11
pb8 -0.619083761123793 22 6 11
pb9 -0.214941560350674 22 6 11
potomciNP0 0.282246230452332 22 6 11
telF1 0.356552847899177 22 6 11
vhlevljeni1 0.425099364276298 22 6 11
cak5 -0.0229996321343871 23 6 11
k3 0.841270812183091 23 6 11
k5 0.79286084335308 23 6 11
pBM4 0.632522733726542 23 6 11
pBM5 0.471752762839104 23 6 11
pBM6 0.710226075963571 23 6 11
pb6 0.579337064721115 23 6 11
pb7 0.935902419101147 23 6 11
pb8 0.974670703117394 23 6 11
pb9 -0.62171269093705 23 6 11
potomciNP0 0.32460458143086 23 6 11
telF1 0.389456424803559 23 6 11
vhlevljeni1 -0.0528312235578402 23 6 11
cak5 0.958324443724038 24 6 11
k3 0.768270801751204 24 6 11
k5 0.806359483684714 24 6 11
pBM4 0.548262269655481 24 6 11
pBM5 0.624726006673354 24 6 11
pBM6 0.521843390669443 24 6 11
pb6 -0.156123210993535 24 6 11
pb7 0.634610811576956 24 6 11
pb8 0.916403477130548 24 6 11
pb9 0.978570184368475 24 6 11
potomciNP0 0.423068208219763 24 6 11
telF1 0.551997649326174 24 6 11
vhlevljeni1 0.724504530312839 24 6 11
cak5 0.971784084791318 25 6 11
k3 0.783210364088987 25 6 11
k5 0.85132256913484 25 6 11
pBM4 0.433374906963089 25 6 11
pBM5 0.533069991761006 25 6 11
pBM6 0.656509272123647 25 6 11
pb6 0.895315642858143 25 6 11
pb7 -0.127097729814876 25 6 11
pb8 0.471424600355303 25 6 11
pb9 0.875931907480762 25 6 11
potomciNP0 0.516098424952761 25 6 11
telF1 0.556256766339672 25 6 11
vhlevljeni1 0.608315231609067 25 6 11
cak5 0.990862790737385 26 6 11
k3 0.799467112893791 26 6 11
k5 0.777445660816182 26 6 11
pBM4 0.509889817919526 26 6 11
pBM5 0.522491080502172 26 6 11
pBM6 0.518928952576694 26 6 11
pb6 0.621316095521213 26 6 11
pb7 0.900331164070163 26 6 11
pb8 -0.156697942815372 26 6 11
pb9 0.46396742004413 26 6 11
potomciNP0 0.557577568259744 26 6 11
telF1 0.610404613789549 26 6 11
vhlevljeni1 0.548578799548732 26 6 11
cak5 0.96417387124506 27 6 11
k3 0.792288501004917 27 6 11
k5 0.782833468013369 27 6 11
pBM4 0.467250516659386 27 6 11
pBM5 0.494941982037442 27 6 11
pBM6 0.618974821465762 27 6 11
pb6 0.69234226259141 27 6 11
pb7 0.658729590937413 27 6 11
pb8 0.910892009518188 27 6 11
pb9 -0.0925036913762862 27 6 11
potomciNP0 0.437727274252151 27 6 11
telF1 0.554481670353275 27 6 11
vhlevljeni1 0.608344781805107 27 6 11
cak5 0.972212763902227 28 6 11
k3 0.792661673381344 28 6 11
k5 0.799113842472762 28 6 11
pBM4 0.134520114902036 28 6 11
pBM5 0.452033538236033 28 6 11
pBM6 0.569654432137996 28 6 11
pb6 0.98072891903418 28 6 11
pb7 0.713162990423541 28 6 11
pb8 0.555692033803824 28 6 11
pb9 0.903593404900665 28 6 11
potomciNP0 0.406643230175369 28 6 11
telF1 0.542579097015605 28 6 11
vhlevljeni1 0.548462442381185 28 6 11
cak5 0.95496852937795 29 6 11
k3 0.75989348413381 29 6 11
k5 0.810988573292837 29 6 11
pBM4 0.510938043331698 29 6 11
pBM5 0.188862540781618 29 6 11
pBM6 0.494853905037356 29 6 11
pb6 0.957578482668419 29 6 11
pb7 0.982451908270452 29 6 11
pb8 0.727788320779775 29 6 11
pb9 0.507182061807179 29 6 11
potomciNP0 0.338411053090558 29 6 11
telF1 0.534119858409291 29 6 11
vhlevljeni1 0.555380786191971 29 6 11
cak5 0.979438222748171 30 6 11
k3 0.73916620370846 30 6 11
k5 0.790280357770598 30 6 11
pBM4 0.339822457729673 30 6 11
pBM5 0.531526564933463 30 6 11
pBM6 0.207994530876017 30 6 11
pb6 0.95789484859427 30 6 11
pb7 0.950013032845077 30 6 11
pb8 0.979855659196077 30 6 11
pb9 0.705694432345632 30 6 11
potomciNP0 0.407182457280982 30 6 11
telF1 0.52433287341149 30 6 11
vhlevljeni1 0.271714254092881 30 6 11
cak5 0.93054302773693 31 6 11
k3 0.743694399509753 31 6 11
k5 0.766054887382204 31 6 11
pBM4 0.546283596707945 31 6 11
pBM5 0.402822938706497 31 6 11
pBM6 0.541541072400984 31 6 11
pb6 0.991450758681332 31 6 11
pb7 0.975788270995122 31 6 11
pb8 0.964239219413796 31 6 11
pb9 0.977009538968331 31 6 11
potomciNP0 0.405319717588666 31 6 11
telF1 0.502332907843772 31 6 11
vhlevljeni1 0.174957229664888 31 6 11
cak5 0.925818761033096 32 6 11
k3 0.740099483248441 32 6 11
k5 0.744211909075348 32 6 11
pBM4 0.338503415540052 32 6 11
pBM5 0.517630111331651 32 6 11
pBM6 0.340492190307652 32 6 11
pb6 0.862313315216935 32 6 11
pb7 0.9848129842658 32 6 11
pb8 0.976219841485093 32 6 11
pb9 0.963944384770271 32 6 11
potomciNP0 0.41646562973057 32 6 11
telF1 0.489827414293281 32 6 11
vhlevljeni1 0.522523258737944 32 6 11
cak5 0.986679512417983 33 6 11
k3 0.748482555332177 33 6 11
k5 0.749873682866052 33 6 11
pBM4 0.292465807442207 33 6 11
pBM5 0.394332850878191 33 6 11
pBM6 0.519012584540925 33 6 11
pb6 0.924058362367743 33 6 11
pb7 0.860092473840776 33 6 11
pb8 0.982219466473198 33 6 11
pb9 0.990507547661114 33 6 11
potomciNP0 0.499398269914742 33 6 11
telF1 0.507599764793476 33 6 11
vhlevljeni1 0.128566366041766 33 6 11
cak5 0.979296293220874 34 6 11
k3 0.74218469019777 34 6 11
k5 0.742409898949307 34 6 11
pBM4 0.426396991061345 34 6 11
pBM5 0.397010572007032 34 6 11
pBM6 0.450309315824732 34 6 11
pb6 0.992539440217976 34 6 11
pb7 0.913417364992273 34 6 11
pb8 0.920105917409414 34 6 11
pb9 0.985851680546538 34 6 11
potomciNP0 0.427586962148568 34 6 11
telF1 0.51155011107068 34 6 11
vhlevljeni1 0.428193402963222 34 6 11
cak5 0.965997827535743 35 6 11
k3 0.747323357834369 35 6 11
k5 0.752948891778114 35 6 11
pBM4 0.36907382583627 35 6 11
pBM5 0.455851491679326 35 6 11
pBM6 0.473869971998996 35 6 11
pb6 0.991357151620213 35 6 11
pb7 0.995160320241572 35 6 11
pb8 0.890085342052477 35 6 11
pb9 0.894394924826462 35 6 11
potomciNP0 0.563925111129353 35 6 11
telF1 0.426459863968935 35 6 11
vhlevljeni1 0.686591973003444 35 6 11
cak5 0.955906309150897 36 6 11
k3 0.764549817927418 36 6 11
k5 0.759571632069475 36 6 11
pBM4 0.416029455464662 36 6 11
pBM5 0.43483556555715 36 6 11
pBM6 0.481072965741372 36 6 11
pb6 0.956944394924053 36 6 11
pb7 0.983905842850037 36 6 11
pb8 0.996565842548524 36 6 11
pb9 0.904340946388979 36 6 11
potomciNP0 0.358759969272296 36 6 11
telF1 0.490412460351885 36 6 11
vhlevljeni1 0.548580603945214 36 6 11
cak5 0.96217809138659 37 6 11
k3 0.738998547492815 37 6 11
k5 0.757869760703581 37 6 11
pBM4 0.518869722399628 37 6 11
pBM5 0.403054005762474 37 6 11
pBM6 0.459134071208445 37 6 11
pb6 0.866626456207912 37 6 11
pb7 0.954236879179118 37 6 11
pb8 0.988955504648906 37 6 11
pb9 0.99961985412846 37 6 11
potomciNP0 0.437014086875041 37 6 11
telF1 0.500929971894587 37 6 11
vhlevljeni1 0.275358932790836 37 6 11
cak5 0.965009587975668 38 6 11
k3 0.744813354989703 38 6 11
k5 0.775264152656928 38 6 11
pBM4 0.437720354273263 38 6 11
pBM5 0.555823544107524 38 6 11
pBM6 0.523983062099996 38 6 11
pb6 0.996868537965246 38 6 11
pb7 0.868936020039292 38 6 11
pb8 0.952122046191895 38 6 11
pb9 0.987229456067859 38 6 11
potomciNP0 0.424510881671088 38 6 11
telF1 0.506533168050073 38 6 11
vhlevljeni1 0.120966313561338 38 6 11
cak5 0.974343786146292 39 6 11
k3 0.752903679009815 39 6 11
k5 0.761492981416323 39 6 11
pBM4 0.34542799519244 39 6 11
pBM5 0.370977670580019 39 6 11
pBM6 0.547284796490478 39 6 11
pb6 0.939824787648534 39 6 11
pb7 0.999187684271633 39 6 11
pb8 0.878370199284648 39 6 11
pb9 0.952429874940142 39 6 11
potomciNP0 0.488797441526444 39 6 11
telF1 0.50448317566768 39 6 11
vhlevljeni1 0.535618334215658 39 6 11
cak5 0.939516403688193 40 6 11
k3 0.728876963801221 40 6 11
k5 0.760332915000718 40 6 11
pBM4 0.560025405524105 40 6 11
pBM5 0.337844578496166 40 6 11
pBM6 0.372960358535185 40 6 11
pb6 0.953265487352334 40 6 11
pb7 0.945281170123648 40 6 11
pb8 0.998208690255849 40 6 11
pb9 0.882942171258963 40 6 11
potomciNP0 0.359035361180194 40 6 11
telF1 0.497042071767011 40 6 11
vhlevljeni1 0.200604004400963 40 6 11
cak5 0.900482448248072 41 6 11
k3 0.756122805858189 41 6 11
k5 0.756475738646571 41 6 11
pBM4 0.393828945736811 41 6 11
pBM5 0.557585524615294 41 6 11
pBM6 0.426424102320363 41 6 11
pb6 0.968702173053089 41 6 11
pb7 0.943725345342095 41 6 11
pb8 0.936968950977791 41 6 11
pb9 0.983887222692308 41 6 11
potomciNP0 0.515544582798179 41 6 11
telF1 0.514310961207674 41 6 11
vhlevljeni1 0.631257429206523 41 6 11
cak5 0.984105001627188 42 6 11
k3 0.77774566400693 42 6 11
k5 0.750226756107826 42 6 11
pBM4 0.0750381032262609 42 6 11
pBM5 0.430421204248157 42 6 11
pBM6 0.606601486615868 42 6 11
pb6 0.310157305771216 42 6 11
pb7 0.960381454714265 42 6 11
pb8 0.97148238021551 42 6 11
pb9 0.944402308522072 42 6 11
potomciNP0 0.484953938303585 42 6 11
telF1 0.51439943110203 42 6 11
vhlevljeni1 0.640104005937737 42 6 11
cak5 0.992730188766401 43 6 11
k3 0.772153038401552 43 6 11
k5 0.764896856446292 43 6 11
pBM4 0.456314868285231 43 6 11
pBM5 0.0556565571085619 43 6 11
pBM6 0.448944881364259 43 6 11
pb6 0.970664994440984 43 6 11
pb7 0.286622057611681 43 6 11
pb8 0.90696679474911 43 6 11
pb9 0.974195199815242 43 6 11
potomciNP0 0.527561132786546 43 6 11
telF1 0.5260541997759 43 6 11
vhlevljeni1 0.374974984896626 43 6 11
cak5 0.976432431487568 44 6 11
k3 0.709216563151751 44 6 11
k5 0.770811789480502 44 6 11
pBM4 0.433931206946872 44 6 11
pBM5 0.45388859338578 44 6 11
pBM6 0.153684282218127 44 6 11
pb6 0.986566429099199 44 6 11
pb7 0.963447228981381 44 6 11
pb8 0.322613530541852 44 6 11
pb9 0.773417673953478 44 6 11
potomciNP0 0.353538949329441 44 6 11
telF1 0.525719730095882 44 6 11
vhlevljeni1 0.668366795627393 44 6 11
cak5 0.899328765440962 45 6 11
k3 0.681440701521834 45 6 11
k5 0.774209494679539 45 6 11
pBM4 0.262870879113918 45 6 11
pBM5 0.420672390694694 45 6 11
pBM6 0.49700208708869 45 6 11
pb6 0.866386294310541 45 6 11
pb7 0.982993044526889 45 6 11
pb8 0.967136212211587 45 6 11
pb9 0.506949095500844 45 6 11
potomciNP0 0.279793981306611 45 6 11
telF1 0.467200558225969 45 6 11
vhlevljeni1 0.298236474372742 45 6 11
cak5 0.913317678911837 46 6 11
k3 0.707602371064504 46 6 11
k5 0.707229154132144 46 6 11
pBM4 0.12002048492683 46 6 11
pBM5 0.29031546591176 46 6 11
pBM6 0.499087139015812 46 6 11
pb6 0.854699450404672 46 6 11
pb7 0.84427793276236 46 6 11
pb8 0.99709668146619 46 6 11
pb9 0.968763849298435 46 6 11
potomciNP0 0.294710224343791 46 6 11
telF1 0.466082927353217 46 6 11
vhlevljeni1 0.407867766155373 46 6 11
cak5 0.985297532985285 47 6 11
k3 0.703028676122015 47 6 11
k5 0.661500727818575 47 6 11
pBM4 0.33680772989882 47 6 11
pBM5 0.108977302735884 47 6 11
pBM6 0.127525822053641 47 6 11
pb6 0.744752041907851 47 6 11
pb7 0.835233995493497 47 6 11
pb8 0.854985589833402 47 6 11
pb9 0.986432324470254 47 6 11
potomciNP0 0.379854170397128 47 6 11
telF1 0.451700181466022 47 6 11
vhlevljeni1 0.342795976735412 47 6 11
cak5 0.93939855641484 48 6 11
k3 0.678863227815416 48 6 11
k5 0.708201152202451 48 6 11
pBM4 -0.0169298156844981 48 6 11
pBM5 0.33073427795362 48 6 11
pBM6 0.210930083381252 48 6 11
pb6 0.987632054604852 48 6 11
pb7 0.793770350809912 48 6 11
pb8 0.870072732520537 48 6 11
pb9 0.854855980824663 48 6 11
potomciNP0 0.460215648953038 48 6 11
telF1 0.414920961560389 48 6 11
vhlevljeni1 0.169843837259496 48 6 11
cak5 0.919994223531706 49 6 11
k3 0.673597446858128 49 6 11
k5 0.696962267005058 49 6 11
pBM4 0.198068315237459 49 6 11
pBM5 0.0492733262043595 49 6 11
pBM6 0.282416132985931 49 6 11
pb6 0.940726480676668 49 6 11
pb7 0.996081827578784 49 6 11
pb8 0.677424670247252 49 6 11
pb9 0.924345222000488 49 6 11
potomciNP0 0.165734441574963 49 6 11
telF1 0.423091641100171 49 6 11
vhlevljeni1 0.339031739227048 49 6 11
cak5 0.882400836874631 50 6 11
k3 0.662361167200092 50 6 11
k5 0.67047347191699 50 6 11
pBM4 0.188520299335917 50 6 11
pBM5 0.228830892602522 50 6 11
pBM6 0.114032363185244 50 6 11
pb6 0.795723134431328 50 6 11
pb7 0.952162026614103 50 6 11
pb8 0.9994336941122 50 6 11
pb9 0.697147603568205 50 6 11
potomciNP0 0.327576233015632 50 6 11
telF1 0.443721054566612 50 6 11
vhlevljeni1 0.145434666489734 50 6 11
cak5 0.97990688275197 51 6 11
k3 0.676303219418897 51 6 11
k5 0.684252086726281 51 6 11
pBM4 0.282455412791021 51 6 11
pBM5 0.188411113612849 51 6 11
pBM6 0.304637417098093 51 6 11
pb6 0.695612514683044 51 6 11
pb7 0.803382131389726 51 6 11
pb8 0.961861788864989 51 6 11
pb9 0.998455862224172 51 6 11
potomciNP0 -0.0319546669717183 51 6 11
telF1 0.46259291721734 51 6 11
vhlevljeni1 0.418258382098308 51 6 11
cak5 0.960721565237316 52 6 11
k3 0.678459141635792 52 6 11
k5 0.667647937804633 52 6 11
pBM4 0.420661299224697 52 6 11
pBM5 0.28626780749543 52 6 11
pBM6 0.131425312563912 52 6 11
pb6 0.969978104244668 52 6 11
pb7 0.702151553214794 52 6 11
pb8 0.77997949146027 52 6 11
pb9 0.962109981278683 52 6 11
potomciNP0 0.429042805807056 52 6 11
telF1 0.380363274726955 52 6 11
vhlevljeni1 0.17555228912284 52 6 11
cak5 0.969668789546903 53 6 11
k3 0.664866967109507 53 6 11
k5 0.670484038852043 53 6 11
pBM4 0.368709834224782 53 6 11
pBM5 0.425705957713275 53 6 11
pBM6 0.359531998952975 53 6 11
pb6 0.722834418139835 53 6 11
pb7 0.967260040449398 53 6 11
pb8 0.660095514369004 53 6 11
pb9 0.808285422105526 53 6 11
potomciNP0 0.419144723632008 53 6 11
telF1 0.416304692072389 53 6 11
vhlevljeni1 0.514756566586746 53 6 11
cak5 0.976995218144556 54 6 11
k3 0.663127601165875 54 6 11
k5 0.67550023312167 54 6 11
pBM4 0.0610936510844024 54 6 11
pBM5 0.384146927224081 54 6 11
pBM6 0.408890270437647 54 6 11
pb6 0.995291607115188 54 6 11
pb7 0.71706823699062 54 6 11
pb8 0.973697127319706 54 6 11
pb9 0.647069809786406 54 6 11
potomciNP0 0.510620710273566 54 6 11
telF1 0.404795092095278 54 6 11
vhlevljeni1 0.389776655069993 54 6 11
